fisionomia,last_fire1,fire_count1,Vegetacao,Vegetation,last_fire,fire_count,Lat,Long,Periodo,Area,Parcela,Termografo,Day,Month,Year,Date,Time,Fo,Fm,Fv,Fv_Fm,RC_ABS,Fv_Fo,1_Vj_Vj,PI,T_Max,T_Min,T_Mean,Diameter_cm,Height_cm,SPAD
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:08:12, 10679,23806,13127,0.551,0.302,1.229,0.341,0.127,41.5,34.1,37.25,35.0,62.0,30.85
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:08:36, 6352,20691,14339,0.693,0.921,2.257,0.664,1.381,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:08:52, 8250,23237,14987,0.645,0.651,1.817,0.423,0.500,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:09:11, 6922,24689,17767,0.720,1.236,2.567,0.681,2.160,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:09:28, 5234,20956,15722,0.750,1.121,3.004,0.523,1.763,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:09:40, 6004,23436,17432,0.744,1.243,2.903,0.697,2.515,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:09:57, 6704,20560,13856,0.674,1.005,2.067,0.674,1.400,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:10:20, 5574,18737,13163,0.703,0.920,2.361,0.633,1.374,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:10:31, 6173,20344,14171,0.697,0.876,2.296,0.685,1.376,41.5,34.1,37.3,35.0,62.0,30.9
7,300,50,Cerrado aberto,Savanna grassland,6 - 7 years,more 10 fire_count,"-7°20'17.95""S","-47° 3'18.37""W",Tarde,1,1,4540,5,11,21,05/11/21,13:10:48, 3283,10747,7464,0.695,1.354,2.274,0.713,2.195,41.5,34.1,37.3,35.0,62.0,30.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:14:02, 5927,22500,16573,0.737,1.355,2.796,0.648,2.454,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:14:12, 4538,16702,12164,0.728,1.125,2.680,0.637,1.920,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:14:28, 5684,24495,18811,0.768,1.309,3.309,0.640,2.775,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:14:39, 6038,24931,18893,0.758,1.537,3.129,0.687,3.303,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:14:49, 4811,16363,11552,0.706,0.928,2.401,0.686,1.527,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:15:01, 4223,16212,11989,0.740,1.095,2.839,0.607,1.887,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:15:11, 5541,22192,16651,0.750,1.277,3.005,0.686,2.631,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:15:22, 5822,21600,15778,0.730,1.257,2.710,0.680,2.314,38.6,33.7,35.6,43.5,53.5,26.9
7,400,40,Cerrado aberto,Savanna grassland,more 10 years,8 - 10 fire_count,"-7°20'19.34""S","-47° 3'17.97""W",Tarde,1,2,4541,5,11,21,05/11/21,13:15:34, 2367,8857,6490,0.733,1.345,2.742,0.639,2.356,38.6,33.7,35.6,43.5,53.5,26.9
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:09:47, 4389,20418,16029,0.785,1.659,3.652,0.592,3.586,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:10:09, 3490,13246,9756,0.737,0.828,2.795,0.449,1.039,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:10:29, 2812,12193,9381,0.769,1.410,3.336,0.534,2.513,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:11:11, 3230,14062,10832,0.770,1.401,3.354,0.579,2.721,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:11:55, 4643,14498,9855,0.680,0.850,2.123,0.478,0.862,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:12:13, 3625,16234,12609,0.777,1.454,3.478,0.581,2.938,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:12:29, 5562,22862,17300,0.757,1.235,3.110,0.566,2.177,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:12:52, 3013,14100,11087,0.786,1.758,3.680,0.616,3.986,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:13:41, 1122,5335,4213,0.790,1.793,3.755,0.598,4.024,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:14:00, 2501,11576,9075,0.784,1.654,3.629,0.612,3.677,31.9,28.3,30.2,32.0,50.5,33.0
6,400,10,Cerrado denso,Savanna shrub,more 10 years,0 - 1 fire_count,"-7°20'16.47""S","-47° 3'16.12""W",Tarde,1,3,4542,5,11,21,05/11/21,14:14:13, 4021,17280,13259,0.767,1.520,3.297,0.596,2.987,31.9,28.3,30.2,32.0,50.5,33.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:26:52, 4661,23711,19050,0.803,1.827,4.087,0.634,4.738,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:27:05, 4514,23414,18900,0.807,1.642,4.187,0.607,4.174,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:27:23, 5145,25419,20274,0.798,1.737,3.941,0.637,4.362,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:27:35, 3280,16672,13392,0.803,1.657,4.083,0.612,4.138,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:27:47, 4681,23836,19155,0.804,1.650,4.092,0.609,4.110,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:28:00, 3671,18615,14944,0.803,1.372,4.071,0.573,3.200,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:28:12, 920,4451,3531,0.793,1.640,3.838,0.602,3.788,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:28:22, 5504,27798,22294,0.802,1.765,4.051,0.626,4.475,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'54.6""S","-47° 3'23.0""W",Tarde,2,3,4545,5,11,21,05/11/21,16:28:32, 5022,25498,20476,0.803,1.606,4.077,0.615,4.026,26.7,24.5,25.9,52.0,27.0,31.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:36:11, 4554,20466,15912,0.777,1.522,3.494,0.590,3.140,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:36:24, 5059,24292,19233,0.792,1.682,3.802,0.626,4.005,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:36:35, 2146,10388,8242,0.793,1.771,3.841,0.653,4.445,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:36:46, 4353,23850,19497,0.817,1.829,4.479,0.612,5.010,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:36:58, 3080,14432,11352,0.787,1.270,3.686,0.572,2.677,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:37:08, 4952,23532,18580,0.790,1.824,3.752,0.628,4.294,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:37:19, 4233,21409,17176,0.802,1.447,4.058,0.610,3.580,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:37:30, 4884,25651,20767,0.810,1.563,4.252,0.624,4.149,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'55.5""S","-47° 3'22.9""W",Tarde,2,1,4544,5,11,21,05/11/21,16:37:42, 5512,27330,21818,0.798,1.613,3.958,0.628,4.010,27.9,25.3,26.9,48.0,26.5,29.6
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:42:31, 3649,19142,15493,0.809,1.611,4.246,0.614,4.200,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:42:42, 3407,16239,12832,0.790,1.572,3.766,0.586,3.470,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:42:53, 3786,19896,16110,0.810,1.464,4.255,0.575,3.582,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:43:04, 4194,19968,15774,0.790,1.559,3.761,0.590,3.459,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:43:14, 5354,26412,21058,0.797,1.481,3.933,0.611,3.557,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:43:25, 4315,22063,17748,0.804,1.889,4.113,0.652,5.068,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:43:36, 5011,19385,14374,0.742,0.867,2.868,0.516,1.282,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,16:43:46, 5736,25397,19661,0.774,1.576,3.428,0.615,3.320,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'57.4""S","-47° 3'21.7""W",Tarde,2,2,4543,5,11,21,05/11/21,17:09:40, 4050,19057,15007,0.787,1.789,3.705,0.658,4.362,27.7,25.0,26.7,54.5,24.0,29.1
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:30:31, 3644,18037,14393,0.798,1.867,3.950,0.607,4.475,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:30:40, 3577,17917,14340,0.800,1.731,4.009,0.603,4.184,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:30:53, 2989,15012,12023,0.801,2.260,4.022,0.636,5.783,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:31:05, 3419,16326,12907,0.791,1.993,3.775,0.648,4.878,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:31:14, 3267,16081,12814,0.797,1.941,3.922,0.630,4.799,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:31:28, 3214,15867,12653,0.797,2.175,3.937,0.659,5.643,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:31:38, 4505,21100,16595,0.786,1.513,3.684,0.592,3.300,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:31:48, 3356,17544,14188,0.809,1.836,4.228,0.605,4.698,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,-7°19′57.13″S,-47°3′19.06″W,Tarde,3,1,4546,5,11,21,05/11/21,17:32:00, 2524,13003,10479,0.806,2.056,4.152,0.633,5.398,27.6,24.6,26.0,44.0,50.0,30.4
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:36:33, 3094,15020,11926,0.794,1.818,3.855,0.602,4.218,26.5,24.3,25.3,59.5,49.5,32.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:36:44, 3312,15701,12389,0.789,1.748,3.741,0.595,3.891,26.5,24.3,25.3,59.5,49.5,32.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:36:57, 2969,14632,11663,0.797,2.024,3.928,0.634,5.040,26.5,24.3,25.3,59.5,49.5,32.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:37:20, 3394,15825,12431,0.786,1.818,3.663,0.604,4.021,26.5,24.3,25.3,59.5,49.5,32.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:37:34, 3522,16736,13214,0.790,1.308,3.752,0.553,2.712,26.5,24.3,25.3,59.5,49.5,32.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:37:46, 3501,16366,12865,0.786,1.670,3.675,0.613,3.760,26.5,24.3,25.3,59.5,49.5,32.0
6,100,50,Cerrado denso,Savanna shrub,1 - 2 years,more 10 fire_count,"-7°19'56.3""S","-47° 3'18.5""W",Tarde,3,2,4548,5,11,21,05/11/21,17:37:59, 2695,12827,10132,0.790,1.814,3.760,0.606,4.136,26.5,24.3,25.3,59.5,49.5,32.0
